T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2530	0.144569	0.168331	0.183407	0.163139	0.180811	0.176018	0.142772	0.133786	0.167232	0.132588
2540	0.158247	0.168530	0.177516	0.162740	0.184605	0.179613	0.146266	0.137580	0.157348	0.140276
2550	0.156949	0.156649	0.194489	0.168031	0.192792	0.167033	0.152256	0.134585	0.153155	0.132388
2560	0.158147	0.165635	0.181110	0.162740	0.191194	0.164038	0.147764	0.129992	0.159445	0.137380
2570	0.166534	0.158347	0.184904	0.166234	0.180012	0.177316	0.141773	0.129992	0.160144	0.135783
2580	0.166633	0.160843	0.187400	0.162740	0.188498	0.164736	0.146066	0.127596	0.172324	0.137979
2590	0.165335	0.162939	0.183307	0.162540	0.191394	0.180911	0.142372	0.129892	0.179712	0.130391
2600	0.162340	0.159844	0.184505	0.159046	0.193391	0.165136	0.145268	0.126298	0.165535	0.141374
2610	0.161741	0.155451	0.180212	0.153954	0.191494	0.160743	0.143071	0.123303	0.172823	0.134685
2620	0.160843	0.150559	0.173223	0.152756	0.183307	0.150060	0.146466	0.128494	0.166434	0.140076
