T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2040	0.001655	0.010273	0.006994	0.033844	0.009566	0.005885	0.021509	0.017821	0.007231	0.009338
2050	0.002230	0.008023	0.007184	0.030181	0.010034	0.006048	0.018904	0.017781	0.007255	0.009374
2060	0.002068	0.007030	0.007865	0.029823	0.007692	0.006616	0.021249	0.016579	0.006897	0.008143
2070	0.002076	0.008128	0.007797	0.029820	0.006376	0.007144	0.026109	0.014636	0.006479	0.006243
2080	0.003074	0.008491	0.006802	0.031637	0.005662	0.006963	0.023364	0.015821	0.006695	0.006621
2090	0.003783	0.008662	0.006701	0.030777	0.005250	0.008445	0.022872	0.014399	0.004985	0.005797
2100	0.003410	0.010148	0.007522	0.028373	0.004749	0.009890	0.019729	0.013558	0.006662	0.006085
2110	0.005545	0.007113	0.007036	0.027143	0.005563	0.008192	0.018709	0.013694	0.006654	0.006333
2120	0.006472	0.009210	0.012034	0.020898	0.006493	0.010221	0.013953	0.014673	0.007453	0.009036
2130	0.006955	0.007679	0.010419	0.021415	0.006146	0.010531	0.012767	0.018101	0.009066	0.009408
2140	0.007044	0.007586	0.011086	0.022830	0.007387	0.010577	0.012410	0.016854	0.010927	0.012217
2150	0.007203	0.005433	0.012330	0.025493	0.008407	0.008932	0.013542	0.017088	0.011178	0.013143
2160	0.007824	0.006736	0.013266	0.029858	0.010776	0.007445	0.018773	0.017625	0.007646	0.014418
2170	0.009198	0.005675	0.013414	0.033349	0.008839	0.004315	0.018158	0.020034	0.009732	0.013846
2180	0.008199	0.007841	0.013018	0.030876	0.011164	0.004143	0.017587	0.016742	0.008619	0.012224
2190	0.007728	0.008435	0.015680	0.026262	0.014027	0.003654	0.013316	0.013797	0.006678	0.012318
2200	0.009677	0.010248	0.016110	0.021804	0.013914	0.003531	0.014081	0.013853	0.007909	0.014457
2210	0.008598	0.010646	0.015516	0.020605	0.011723	0.001996	0.015963	0.013547	0.011153	0.014906
2220	0.008925	0.009820	0.016778	0.016003	0.012227	0.001375	0.020162	0.013218	0.009203	0.015140
2230	0.009166	0.012307	0.015828	0.012693	0.012789	0.001835	0.017953	0.016863	0.010186	0.014817
2240	0.007267	0.014927	0.013446	0.010212	0.014211	0.002241	0.015112	0.013789	0.010801	0.015117
2250	0.008054	0.013152	0.013817	0.006399	0.012285	0.002338	0.014795	0.013076	0.010862	0.014484
2260	0.009391	0.010925	0.012776	0.006109	0.011799	0.002062	0.013288	0.015543	0.011624	0.015971
2270	0.007640	0.013440	0.011847	0.005368	0.014819	0.002695	0.011771	0.014504	0.009908	0.017291
2280	0.010989	0.013002	0.010222	0.003411	0.017461	0.003909	0.010215	0.018208	0.011313	0.018844
2290	0.009469	0.013793	0.008979	0.005255	0.018499	0.002350	0.007791	0.018789	0.012490	0.013392
2300	0.010893	0.014980	0.007063	0.005283	0.014951	0.002623	0.006877	0.018803	0.012904	0.014064
2310	0.010793	0.014440	0.007496	0.006491	0.016712	0.001782	0.005146	0.020863	0.013295	0.011872
2320	0.009580	0.012848	0.004964	0.008569	0.013867	0.001990	0.005783	0.021140	0.011278	0.010527
2330	0.010569	0.015630	0.005611	0.007457	0.012235	0.002285	0.006358	0.018619	0.008085	0.009932
2340	0.009016	0.014193	0.005999	0.007710	0.009772	0.002121	0.005658	0.016151	0.006207	0.007139
2350	0.006793	0.014372	0.007023	0.005283	0.009144	0.003562	0.006708	0.015503	0.007755	0.005921
2360	0.005643	0.015296	0.005701	0.006313	0.009720	0.003242	0.008196	0.016434	0.008688	0.006122
2370	0.007039	0.012448	0.005442	0.005450	0.010000	0.002339	0.008460	0.016278	0.009678	0.006794
2380	0.007108	0.011564	0.004613	0.006723	0.011137	0.001562	0.009868	0.017398	0.009802	0.009065
2390	0.006695	0.011460	0.005068	0.008459	0.011160	0.001652	0.009555	0.015345	0.008316	0.007512
2400	0.006653	0.011169	0.005485	0.009138	0.010790	0.002958	0.011221	0.014000	0.011292	0.006174
2410	0.006988	0.009910	0.003770	0.006757	0.010887	0.003378	0.010005	0.016889	0.013134	0.006478
