T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1580	0.529089	0.503897	0.515699	0.490401	0.500205	0.491842	0.486923	0.488420	0.497196	0.511841
1590	0.530590	0.504766	0.519832	0.491854	0.503939	0.491319	0.486176	0.487512	0.497227	0.510816
1600	0.529912	0.504491	0.520639	0.489905	0.505155	0.493396	0.486159	0.489183	0.492083	0.510451
1610	0.526124	0.503546	0.523243	0.493201	0.506244	0.491394	0.483292	0.488955	0.496399	0.511747
1620	0.523839	0.501528	0.524191	0.492971	0.507283	0.490808	0.485591	0.487141	0.502281	0.518049
1630	0.522217	0.500314	0.524588	0.494758	0.507830	0.491457	0.485496	0.488552	0.500498	0.521589
1640	0.523077	0.502042	0.527301	0.495978	0.506331	0.493033	0.485365	0.488415	0.501239	0.523493
1650	0.519877	0.504281	0.525203	0.497762	0.506679	0.493927	0.486990	0.486459	0.503968	0.524956
1660	0.520510	0.502552	0.526191	0.496872	0.504141	0.495061	0.485579	0.484206	0.501791	0.527730
1670	0.522099	0.505039	0.527224	0.496578	0.502961	0.494967	0.484745	0.487003	0.509698	0.530079
1680	0.523843	0.508434	0.529845	0.495961	0.503267	0.495053	0.486802	0.493500	0.510039	0.532945
1690	0.519494	0.508806	0.530355	0.495625	0.503566	0.494938	0.488001	0.494582	0.506645	0.532747
1700	0.521837	0.509274	0.529161	0.495574	0.505019	0.491521	0.490579	0.492574	0.500627	0.534341
1710	0.524359	0.507678	0.527828	0.494429	0.506179	0.489784	0.493010	0.493996	0.498475	0.531050
1720	0.526003	0.507686	0.530291	0.495488	0.507458	0.493156	0.492975	0.498898	0.499846	0.531359
1730	0.526643	0.504056	0.530495	0.495797	0.509961	0.492866	0.495712	0.496406	0.498815	0.527239
1740	0.529980	0.505771	0.529930	0.495552	0.504646	0.492600	0.494536	0.492249	0.498927	0.524752
1750	0.526978	0.505260	0.530032	0.497537	0.502140	0.489482	0.493674	0.492296	0.500589	0.525094
1760	0.530067	0.504966	0.526389	0.494105	0.500123	0.494851	0.495214	0.485742	0.500118	0.524825
1770	0.530607	0.503205	0.528358	0.493851	0.500044	0.495242	0.494097	0.488615	0.500660	0.522782
1780	0.530069	0.503177	0.527289	0.491144	0.497439	0.492797	0.493653	0.486230	0.499034	0.520913
1790	0.531436	0.502867	0.524557	0.492705	0.497260	0.492089	0.494503	0.488400	0.499771	0.523289
1800	0.531541	0.501686	0.524345	0.490955	0.498159	0.495005	0.496728	0.487706	0.500422	0.523704
1810	0.534396	0.499168	0.523845	0.490544	0.496714	0.494972	0.498615	0.487063	0.499064	0.522333
1820	0.536670	0.501900	0.522429	0.490604	0.496407	0.495105	0.498241	0.486159	0.503474	0.526041
1830	0.537415	0.503952	0.526142	0.488688	0.500979	0.498654	0.495015	0.486787	0.497465	0.523543
1840	0.536551	0.506313	0.527357	0.487869	0.500096	0.497495	0.493837	0.488870	0.498292	0.524245
1850	0.535145	0.506701	0.526159	0.486797	0.498394	0.496942	0.493154	0.488432	0.497755	0.522981
1860	0.533953	0.503355	0.525132	0.488508	0.497251	0.500158	0.493232	0.496745	0.494131	0.519512
1870	0.535044	0.502722	0.523449	0.485212	0.494108	0.501418	0.491675	0.499151	0.489733	0.517541
1880	0.536507	0.501768	0.521857	0.488506	0.496511	0.504262	0.490141	0.497695	0.487980	0.516051
1890	0.532651	0.503710	0.518325	0.487584	0.495486	0.500841	0.492616	0.498697	0.486202	0.518848
1900	0.532446	0.501992	0.519539	0.482429	0.496968	0.502458	0.494108	0.498790	0.489221	0.517584
1910	0.532373	0.502160	0.518440	0.479081	0.496543	0.501475	0.498738	0.498535	0.492168	0.517528
1920	0.530747	0.501786	0.519513	0.477852	0.497332	0.503321	0.500634	0.501123	0.495798	0.517297
1930	0.533843	0.499960	0.520487	0.477717	0.497300	0.508793	0.497479	0.495873	0.494983	0.515841
1940	0.535016	0.504436	0.522155	0.474006	0.497617	0.506130	0.499810	0.493463	0.489967	0.514497
1950	0.536625	0.500549	0.525385	0.472861	0.492201	0.505333	0.500019	0.497010	0.487680	0.509452
1960	0.535279	0.501877	0.521137	0.471835	0.488879	0.501508	0.503940	0.499085	0.488153	0.504782
1970	0.532999	0.500792	0.520184	0.472398	0.486554	0.506623	0.504450	0.496791	0.488092	0.499064
1980	0.529617	0.500081	0.520888	0.473929	0.485482	0.504527	0.502168	0.500799	0.493995	0.498858
1990	0.532442	0.499601	0.519681	0.476506	0.485128	0.503168	0.500168	0.503886	0.490167	0.496547
2000	0.534747	0.503187	0.520057	0.476348	0.485458	0.501496	0.499438	0.505085	0.491334	0.493689
2010	0.535100	0.501463	0.521858	0.476586	0.483853	0.501495	0.499017	0.506018	0.486701	0.492041
2020	0.540236	0.500830	0.521447	0.476710	0.483718	0.499476	0.498151	0.507636	0.488795	0.490826
2030	0.536953	0.500435	0.523126	0.477357	0.483034	0.498366	0.498716	0.507375	0.487368	0.489804
2040	0.535584	0.500421	0.524379	0.475917	0.486878	0.500158	0.500846	0.507268	0.485900	0.493827
2050	0.533749	0.502058	0.521601	0.478240	0.486749	0.500343	0.502412	0.507074	0.486037	0.496027
2060	0.534955	0.502174	0.516307	0.481089	0.490068	0.500967	0.499517	0.507371	0.493175	0.497745
2070	0.536904	0.504629	0.515173	0.479442	0.492540	0.506182	0.494560	0.506295	0.494741	0.497288
2080	0.537211	0.502688	0.517904	0.477166	0.495513	0.504943	0.493405	0.505161	0.490999	0.496500
2090	0.541185	0.505300	0.519180	0.475851	0.495456	0.501336	0.492977	0.504340	0.493599	0.498039
2100	0.543439	0.506899	0.520140	0.478874	0.498064	0.499598	0.496228	0.505505	0.491414	0.499007
2110	0.539197	0.507754	0.519676	0.478561	0.494451	0.499324	0.496903	0.504599	0.488960	0.492476
2120	0.540283	0.509267	0.520815	0.479418	0.492748	0.496912	0.498304	0.502548	0.487527	0.487946
2130	0.540696	0.510066	0.519571	0.480139	0.492741	0.497746	0.494075	0.501359	0.488978	0.490003
2140	0.545158	0.510622	0.514993	0.480356	0.492212	0.502966	0.495743	0.499734	0.490736	0.487234
2150	0.545425	0.510220	0.514857	0.480913	0.491199	0.503960	0.494879	0.499064	0.489764	0.484965
2160	0.544575	0.511679	0.515939	0.482491	0.490788	0.505392	0.495991	0.499935	0.495036	0.485319
