T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2150	0.045592	0.050204	0.043362	0.046512	0.058808	0.042231	0.048780	0.048480	0.048409	0.043478
2160	0.044145	0.050031	0.046371	0.045106	0.054951	0.041906	0.044935	0.048293	0.049039	0.046048
2170	0.045193	0.051527	0.044317	0.045597	0.056387	0.044070	0.046364	0.051868	0.044887	0.046219
2180	0.045881	0.052242	0.044661	0.043000	0.053281	0.047438	0.049053	0.053295	0.047445	0.042210
2190	0.046122	0.053975	0.043954	0.042351	0.055172	0.044436	0.046261	0.050752	0.044045	0.040325
2200	0.049613	0.050463	0.045927	0.045172	0.056874	0.040020	0.049062	0.049744	0.046729	0.041535
2210	0.046154	0.045790	0.047423	0.047611	0.050757	0.041640	0.047086	0.049485	0.049019	0.044351
2220	0.045692	0.049504	0.046003	0.047123	0.053658	0.042387	0.047571	0.052419	0.050450	0.044391
2230	0.046696	0.049705	0.047561	0.043644	0.053506	0.043544	0.050964	0.049209	0.050409	0.044162
2240	0.047023	0.049335	0.048499	0.043275	0.052683	0.045348	0.050837	0.048655	0.051026	0.048269
2250	0.045435	0.047436	0.051147	0.039652	0.051922	0.046178	0.055341	0.045208	0.049025	0.050766
2260	0.045433	0.051072	0.048690	0.042312	0.051929	0.047881	0.054526	0.048164	0.051123	0.046165
2270	0.043210	0.051215	0.051939	0.039871	0.051174	0.046662	0.053245	0.047056	0.051590	0.044251
2280	0.040792	0.048409	0.047319	0.042536	0.048930	0.047387	0.051999	0.047523	0.051633	0.043997
2290	0.041794	0.049039	0.050048	0.041798	0.047837	0.050423	0.050388	0.046694	0.051252	0.048065
2300	0.042497	0.045995	0.047300	0.043283	0.048930	0.049954	0.047702	0.047669	0.053565	0.045582
2310	0.041369	0.045864	0.049475	0.044149	0.047772	0.047646	0.050332	0.047160	0.054570	0.049132
2320	0.041229	0.045891	0.046801	0.042931	0.048960	0.050211	0.047723	0.047829	0.054635	0.045893
2330	0.042593	0.048377	0.051619	0.045154	0.049335	0.047346	0.045060	0.048812	0.052602	0.046558
2340	0.045443	0.046815	0.046117	0.046218	0.047847	0.046714	0.047934	0.043987	0.052009	0.046488
2350	0.043224	0.048128	0.046017	0.044137	0.047498	0.047106	0.049902	0.043782	0.049909	0.049223
2360	0.042938	0.048872	0.047241	0.045693	0.049346	0.048400	0.052082	0.044872	0.053047	0.052547
2370	0.042028	0.045893	0.046326	0.045303	0.046759	0.044843	0.053940	0.045966	0.050848	0.045616
2380	0.045610	0.048840	0.044485	0.046772	0.047247	0.046356	0.052082	0.043749	0.051370	0.042133
2390	0.045488	0.045455	0.048641	0.046758	0.047918	0.044963	0.050478	0.043023	0.051491	0.041851
2400	0.043797	0.047291	0.048677	0.048774	0.050155	0.045770	0.048027	0.042553	0.051056	0.040529
2410	0.045705	0.048203	0.050072	0.049524	0.045882	0.045949	0.047204	0.044176	0.051598	0.042525
2420	0.047714	0.045594	0.050196	0.048491	0.044739	0.046975	0.043872	0.045480	0.052237	0.042678
2430	0.047256	0.046625	0.046014	0.048019	0.043395	0.044777	0.042572	0.048071	0.053500	0.044867
2440	0.046992	0.046737	0.043311	0.045490	0.043655	0.044068	0.042447	0.048154	0.052805	0.048970
2450	0.047142	0.045747	0.042579	0.045859	0.041649	0.045209	0.043453	0.047091	0.050525	0.045612
2460	0.049122	0.045624	0.043909	0.047435	0.043233	0.048744	0.042715	0.046603	0.049570	0.045433
2470	0.049169	0.046626	0.046134	0.047323	0.044783	0.049692	0.042916	0.049010	0.053095	0.049036
2480	0.051943	0.046686	0.044571	0.044584	0.043042	0.050049	0.043097	0.046159	0.050492	0.048915
2490	0.053087	0.045076	0.041391	0.047300	0.044865	0.049169	0.043813	0.044504	0.051080	0.049272
2500	0.048140	0.046460	0.044909	0.045773	0.044162	0.051390	0.046488	0.045726	0.050303	0.053804
2510	0.050133	0.045200	0.041882	0.049056	0.044765	0.051263	0.045814	0.046389	0.051382	0.054233
2520	0.049441	0.045332	0.042270	0.048852	0.042787	0.048754	0.047164	0.044890	0.049342	0.051417
2530	0.048069	0.043891	0.044634	0.047604	0.038796	0.051467	0.049652	0.040532	0.047822	0.049321
2540	0.046587	0.047505	0.045833	0.048395	0.041161	0.055148	0.048052	0.046233	0.049163	0.048351
2550	0.048327	0.049054	0.045160	0.046696	0.045815	0.051190	0.051857	0.044116	0.046942	0.048854
2560	0.049469	0.050786	0.042573	0.049494	0.047366	0.049750	0.051942	0.043365	0.048946	0.050634
2570	0.046744	0.052854	0.043102	0.046937	0.046368	0.049229	0.050355	0.044437	0.046895	0.049617
2580	0.049161	0.051977	0.042275	0.047759	0.044038	0.048147	0.049925	0.043990	0.047131	0.048142
2590	0.049784	0.053677	0.042685	0.048281	0.045034	0.050125	0.049465	0.042014	0.049152	0.048431
2600	0.049880	0.054501	0.041795	0.047556	0.042487	0.049278	0.051661	0.044185	0.047979	0.045276
2610	0.046628	0.048889	0.040579	0.046600	0.043876	0.048034	0.048772	0.041749	0.046401	0.047011
2620	0.046731	0.050853	0.037690	0.047086	0.046884	0.046775	0.047956	0.043559	0.048372	0.045887
