T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2390	0.038797	0.031560	0.030284	0.025806	0.034199	0.036624	0.035285	0.033527	0.036233	0.044130
2400	0.035924	0.029018	0.026211	0.025991	0.037343	0.039884	0.037484	0.036476	0.030670	0.039067
2410	0.037903	0.024620	0.032129	0.030655	0.033879	0.036817	0.040150	0.029321	0.032968	0.038368
2420	0.037987	0.033403	0.030767	0.033439	0.034133	0.030757	0.039134	0.036480	0.034087	0.033228
2430	0.039228	0.032816	0.027111	0.031475	0.028651	0.030431	0.041366	0.035279	0.033152	0.035233
2440	0.037059	0.033274	0.034452	0.032260	0.034199	0.036372	0.037517	0.036036	0.035371	0.041613
2450	0.042034	0.031778	0.030390	0.030204	0.035525	0.033483	0.043728	0.036233	0.031030	0.037149
2460	0.042633	0.027149	0.031870	0.033602	0.033108	0.031119	0.044347	0.031870	0.034087	0.037587
2470	0.038315	0.026937	0.032559	0.031208	0.030574	0.035015	0.039282	0.039174	0.031475	0.034199
2480	0.036575	0.028977	0.034745	0.029446	0.032603	0.035231	0.037572	0.037395	0.034452	0.034586
2490	0.041187	0.021260	0.035766	0.026937	0.035371	0.036480	0.035831	0.036577	0.031075	0.036675
2500	0.038450	0.023151	0.036476	0.028860	0.037728	0.037823	0.036675	0.033556	0.031560	0.032984
2510	0.041434	0.033650	0.028898	0.032646	0.032260	0.030574	0.039386	0.033133	0.031737	0.033318
2520	0.040882	0.027149	0.032858	0.029321	0.039302	0.030694	0.037764	0.036954	0.030714	0.031870
2530	0.039334	0.026899	0.030017	0.029213	0.035987	0.036084	0.038368	0.039731	0.032343	0.035384
2540	0.041325	0.031340	0.028142	0.027813	0.037967	0.035934	0.038124	0.034405	0.030488	0.035384
2550	0.036469	0.030162	0.030017	0.030895	0.034405	0.029406	0.037677	0.032297	0.033318	0.035585
2560	0.042155	0.031560	0.026029	0.032343	0.034586	0.033940	0.042280	0.036084	0.029933	0.039937
2570	0.038774	0.027149	0.031119	0.035534	0.030470	0.032388	0.043043	0.031337	0.034874	0.042918
2580	0.039334	0.030939	0.030390	0.029906	0.032343	0.032772	0.038395	0.032044	0.035487	0.041311
2590	0.038178	0.034468	0.033236	0.032079	0.034970	0.028343	0.040938	0.034047	0.030939	0.036771
2600	0.032466	0.032209	0.032432	0.037207	0.033062	0.035125	0.039467	0.037849	0.036476	0.039567
2610	0.034670	0.028583	0.033973	0.036429	0.033927	0.035934	0.040882	0.032249	0.036084	0.035586
2620	0.037494	0.036917	0.031870	0.035736	0.033941	0.036724	0.040096	0.039096	0.030390	0.039485
