T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2130	0.128661	0.079372	0.162974	0.131368	0.108124	0.035163	0.017940	0.052701	0.122186	0.152282
2140	0.126188	0.062500	0.159200	0.140653	0.104506	0.039287	0.018890	0.052897	0.127330	0.156982
2150	0.127777	0.057696	0.161936	0.133015	0.107238	0.036494	0.019852	0.052391	0.117571	0.156524
2160	0.125215	0.061523	0.151277	0.130415	0.106695	0.044741	0.019717	0.060124	0.118233	0.154090
2170	0.122994	0.066142	0.152480	0.126201	0.103976	0.042736	0.019021	0.061850	0.112353	0.147756
2180	0.129554	0.068009	0.151969	0.127973	0.106761	0.037413	0.022994	0.058323	0.126501	0.153154
2190	0.127217	0.075855	0.160967	0.127477	0.105145	0.033740	0.024669	0.066915	0.140720	0.154853
2200	0.126757	0.081825	0.166925	0.123124	0.102475	0.032831	0.025118	0.065190	0.135652	0.145729
2210	0.133007	0.096437	0.162147	0.121849	0.102588	0.037879	0.025319	0.058480	0.142507	0.142142
2220	0.140931	0.092597	0.163624	0.109789	0.105628	0.037860	0.023733	0.056594	0.131968	0.137375
2230	0.137471	0.072704	0.161736	0.104238	0.103487	0.043080	0.025492	0.048448	0.145895	0.135480
2240	0.140503	0.066082	0.167509	0.103482	0.106140	0.044047	0.028090	0.056022	0.154215	0.150287
2250	0.134832	0.074218	0.178117	0.111458	0.106201	0.047074	0.027905	0.052073	0.145460	0.149305
2260	0.132015	0.073737	0.171174	0.123028	0.103935	0.044330	0.033777	0.055766	0.142633	0.153150
2270	0.127134	0.071935	0.177294	0.126424	0.102725	0.045212	0.036069	0.052340	0.151768	0.147865
2280	0.133459	0.072629	0.164465	0.126620	0.097710	0.046016	0.035953	0.043311	0.149035	0.151736
2290	0.142301	0.075507	0.161419	0.134112	0.091470	0.046358	0.033453	0.043084	0.137801	0.166047
2300	0.139056	0.070249	0.165232	0.125289	0.089989	0.048518	0.038557	0.043577	0.132179	0.167764
2310	0.137281	0.071271	0.170876	0.133016	0.092466	0.045803	0.039789	0.042561	0.124743	0.163920
2320	0.133512	0.077584	0.179209	0.135272	0.094786	0.049026	0.040017	0.040055	0.122896	0.168043
2330	0.135736	0.078801	0.184869	0.125328	0.099967	0.047909	0.043793	0.039467	0.124212	0.157696
2340	0.138569	0.073647	0.185245	0.121513	0.102876	0.045519	0.047466	0.039676	0.123970	0.151659
2350	0.141007	0.076524	0.189683	0.130506	0.103597	0.053447	0.042153	0.036734	0.125036	0.160094
2360	0.138920	0.072863	0.184431	0.128549	0.102931	0.053337	0.040687	0.038088	0.119920	0.155038
2370	0.143984	0.070744	0.185563	0.134889	0.102993	0.058671	0.040041	0.040185	0.118076	0.167765
2380	0.140679	0.062751	0.188668	0.135023	0.109238	0.055866	0.040229	0.047531	0.119463	0.158952
2390	0.139263	0.056238	0.180133	0.130915	0.110310	0.051556	0.040137	0.047169	0.112836	0.153377
2400	0.142800	0.054751	0.184696	0.129983	0.112203	0.054788	0.038782	0.048566	0.107024	0.143815
2410	0.150619	0.054021	0.193293	0.134554	0.108783	0.054138	0.036577	0.047552	0.114038	0.156848
2420	0.148719	0.055767	0.183979	0.131956	0.105832	0.060143	0.033394	0.050841	0.110337	0.158323
2430	0.151662	0.057383	0.179280	0.126153	0.103105	0.072196	0.031866	0.050086	0.111831	0.157702
2440	0.143938	0.053037	0.186223	0.135048	0.103714	0.075813	0.032095	0.046590	0.107944	0.158361
2450	0.145246	0.055752	0.183791	0.134520	0.104733	0.078896	0.031045	0.055746	0.107267	0.146861
2460	0.154297	0.058187	0.193078	0.132146	0.109561	0.074784	0.032168	0.062732	0.117621	0.160936
2470	0.158112	0.057254	0.186421	0.136131	0.105393	0.079493	0.032789	0.056448	0.132265	0.150504
2480	0.163063	0.053220	0.184890	0.155616	0.106683	0.076984	0.035605	0.057028	0.144080	0.159758
2490	0.158987	0.046977	0.186125	0.160645	0.113866	0.077239	0.034828	0.050001	0.147380	0.145637
2500	0.154873	0.051533	0.185766	0.172175	0.118457	0.083541	0.032580	0.049774	0.151014	0.150743
2510	0.155395	0.054190	0.185396	0.185203	0.116165	0.090189	0.033197	0.050084	0.162482	0.151883
2520	0.146096	0.059577	0.189385	0.187807	0.122577	0.083911	0.033247	0.049898	0.157064	0.152006
2530	0.144615	0.056632	0.194870	0.193714	0.121338	0.089089	0.031705	0.044517	0.157482	0.145403
2540	0.132255	0.058910	0.185515	0.200408	0.123850	0.089706	0.030573	0.045377	0.165801	0.146762
2550	0.136399	0.062246	0.180672	0.207314	0.121514	0.091478	0.034437	0.050933	0.163975	0.141314
2560	0.136252	0.067094	0.177935	0.205335	0.118573	0.087145	0.031080	0.051171	0.161015	0.141846
2570	0.144475	0.078962	0.192220	0.196009	0.124269	0.088029	0.030072	0.050281	0.170412	0.138166
2580	0.137040	0.079708	0.191479	0.198357	0.125420	0.085906	0.030097	0.047885	0.192445	0.139573
2590	0.143164	0.079718	0.195764	0.194166	0.127027	0.088693	0.033755	0.048493	0.210836	0.130865
2600	0.143747	0.077037	0.212025	0.193047	0.125008	0.095145	0.035311	0.049997	0.206969	0.130894
2610	0.139769	0.074767	0.230455	0.185606	0.126454	0.088886	0.035807	0.049479	0.195636	0.126103
2620	0.138306	0.073339	0.227392	0.191531	0.131468	0.098966	0.034970	0.047020	0.191701	0.116516
