T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2250	0.007600	0.007200	0.008000	0.004600	0.000900	0.009900	0.003300	0.010400	0.002200	0.006600
2260	0.007400	0.007100	0.006900	0.004200	0.001400	0.009500	0.003000	0.012700	0.005700	0.005300
2270	0.005600	0.005800	0.005000	0.004900	0.001800	0.006900	0.003500	0.015700	0.006900	0.005500
2280	0.007800	0.005300	0.008900	0.004400	0.002700	0.007600	0.001800	0.012300	0.002100	0.004900
2290	0.005400	0.004800	0.008900	0.002300	0.003900	0.007500	0.002700	0.013300	0.004100	0.003100
2300	0.004500	0.004300	0.005500	0.004100	0.005400	0.007900	0.001700	0.013300	0.002400	0.003000
2310	0.004100	0.003000	0.004500	0.005500	0.005500	0.007800	0.001000	0.010300	0.005200	0.001700
2320	0.005000	0.003900	0.004400	0.006900	0.004100	0.005000	0.001500	0.006900	0.002900	0.002000
2330	0.004700	0.002100	0.012500	0.003200	0.002400	0.003800	0.006700	0.006100	0.005400	0.002400
2340	0.004800	0.003900	0.005600	0.002500	0.001100	0.005700	0.003800	0.004000	0.003600	0.001000
2350	0.004400	0.006500	0.003400	0.004000	0.000600	0.004900	0.001700	0.003500	0.007300	0.001000
2360	0.004200	0.009200	0.004100	0.008100	0.001500	0.005200	0.004200	0.002500	0.007200	0.001500
2370	0.003500	0.008400	0.005200	0.007100	0.002700	0.005900	0.003700	0.006900	0.008600	0.000600
2380	0.005200	0.003900	0.002300	0.007100	0.002300	0.004700	0.002400	0.008600	0.011300	0.001500
2390	0.004600	0.004200	0.003100	0.005000	0.001400	0.006700	0.005200	0.007200	0.013100	0.001200
2400	0.005700	0.008100	0.002800	0.004100	0.001500	0.003800	0.002700	0.006500	0.008300	0.001200
2410	0.004200	0.006100	0.003800	0.001900	0.001100	0.005000	0.003000	0.006500	0.007800	0.000300
2420	0.002200	0.003900	0.002800	0.002200	0.001500	0.010100	0.001700	0.006800	0.004800	0.001100
2430	0.002700	0.004700	0.002400	0.004100	0.000600	0.007600	0.003600	0.006800	0.002100	0.001600
2440	0.003800	0.003500	0.003400	0.004300	0.001200	0.006100	0.003200	0.004000	0.008800	0.005300
2450	0.004200	0.003400	0.002900	0.003300	0.001200	0.005900	0.004400	0.005800	0.004600	0.006800
2460	0.004200	0.004800	0.002400	0.003900	0.001100	0.006900	0.002800	0.008200	0.002700	0.006300
2470	0.006800	0.002800	0.003500	0.005900	0.002500	0.006300	0.004400	0.002900	0.003500	0.003500
