T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1600	0.121322	0.132398	0.116856	0.133941	0.124639	0.114130	0.136565	0.114779	0.129366	0.123995
1610	0.115885	0.129111	0.116639	0.134051	0.126043	0.115154	0.126989	0.115463	0.126372	0.118803
1620	0.116313	0.129401	0.117798	0.126136	0.119475	0.116003	0.124730	0.111436	0.130331	0.122439
1630	0.117561	0.130732	0.116975	0.131285	0.121926	0.110685	0.128760	0.112211	0.127856	0.116108
1640	0.121683	0.134348	0.109589	0.124510	0.124247	0.111005	0.128386	0.114309	0.126244	0.114088
1650	0.118423	0.129138	0.113231	0.127947	0.121996	0.111328	0.120583	0.115191	0.130586	0.117466
1660	0.119040	0.132565	0.116236	0.128183	0.121028	0.112735	0.130984	0.114470	0.124853	0.113972
1670	0.118475	0.133219	0.116102	0.123280	0.117953	0.113519	0.123817	0.112257	0.123932	0.115237
1680	0.118745	0.130234	0.113757	0.129170	0.119773	0.108095	0.129049	0.113522	0.127323	0.115018
1690	0.119028	0.122992	0.110409	0.122709	0.120160	0.110431	0.123997	0.110666	0.123313	0.115289
1700	0.115316	0.128293	0.106849	0.132133	0.120296	0.107780	0.125993	0.110413	0.120527	0.114484
1710	0.118297	0.127002	0.111450	0.119663	0.120728	0.108732	0.115150	0.117848	0.121124	0.112661
1720	0.123962	0.131972	0.110451	0.122616	0.120800	0.111472	0.118891	0.110738	0.123432	0.111126
1730	0.120074	0.124918	0.110004	0.127055	0.119121	0.105519	0.122513	0.110796	0.121759	0.111894
1740	0.116919	0.130903	0.110532	0.125184	0.118266	0.112250	0.117153	0.108853	0.122815	0.111821
1750	0.118347	0.131270	0.110611	0.119724	0.117372	0.111371	0.118706	0.108644	0.120198	0.112713
1760	0.116718	0.130394	0.111658	0.119267	0.118184	0.112607	0.119315	0.115591	0.123277	0.114987
1770	0.119802	0.129181	0.112860	0.124008	0.118285	0.112827	0.126047	0.111955	0.124703	0.114091
1780	0.118591	0.130757	0.108261	0.122571	0.124342	0.112639	0.122399	0.115113	0.127925	0.116568
1790	0.117236	0.131715	0.109509	0.120049	0.120813	0.109627	0.127174	0.116897	0.119312	0.113001
1800	0.116129	0.130190	0.109017	0.127143	0.120233	0.111005	0.117229	0.111422	0.121438	0.114179
1810	0.118879	0.134050	0.111045	0.117972	0.118223	0.107150	0.118102	0.112807	0.122732	0.108318
1820	0.116559	0.130470	0.109588	0.116879	0.117367	0.107738	0.122839	0.113108	0.126170	0.106138
1830	0.115229	0.123620	0.108505	0.120852	0.118508	0.106579	0.122940	0.114380	0.125291	0.113136
1840	0.114378	0.122080	0.113780	0.118332	0.119212	0.107455	0.125186	0.109937	0.127018	0.106111
1850	0.113678	0.126311	0.107216	0.115636	0.116043	0.110838	0.121271	0.113372	0.123714	0.108506
1860	0.111999	0.122249	0.110906	0.117822	0.118069	0.107138	0.119040	0.116558	0.124407	0.107392
1870	0.112727	0.124675	0.114739	0.118741	0.122218	0.107393	0.120978	0.113091	0.122909	0.108843
